time,action,Anon Src IP,src_port,level,VT Malicious,VT Engines,VT Labels,VT Reputation,Geo Location,ISP,Unnamed: 11,VT Tags,Malicious_Flag
4/7/2025 4:21,Closed,121.55.196.10,59689,info,1,SOCRadar,malware,-1,FR,AS16276 OVH SAS,,,0
4/7/2025 4:21,NewConnect,121.55.196.7,37589,info,3,"CyRadar, Fortinet, SOCRadar","malicious, malware",0,FR,AS16276 OVH SAS,,,0
4/7/2025 4:21,GET / HTTP/1.1,121.55.196.7,37589,info,3,"CyRadar, Fortinet, SOCRadar","malicious, malware",0,FR,AS16276 OVH SAS,,,0
4/7/2025 4:21,Closed,121.55.196.7,37589,info,3,"CyRadar, Fortinet, SOCRadar","malicious, malware",0,FR,AS16276 OVH SAS,,,0
4/7/2025 5:00,Closed,188.129.239.87,43016,info,5,"ADMINUSLabs, BitDefender, CyRadar, G-Data, SOCRadar","malicious, phishing, malware",-1,CN,"AS137718 Beijing Volcano Engine Technology Co., Ltd.",,,0
4/7/2025 5:00,NewConnect,188.129.239.87,43016,info,5,"ADMINUSLabs, BitDefender, CyRadar, G-Data, SOCRadar","malicious, phishing, malware",-1,CN,"AS137718 Beijing Volcano Engine Technology Co., Ltd.",,,0
4/7/2025 5:00,info,188.129.239.87,43016,info,5,"ADMINUSLabs, BitDefender, CyRadar, G-Data, SOCRadar","malicious, phishing, malware",-1,CN,"AS137718 Beijing Volcano Engine Technology Co., Ltd.",,,0
4/7/2025 10:11,NewConnect,234.71.248.255,56670,info,3,"Criminal IP, CINS Army, Guardpot",malicious,-1,US,AS8075 Microsoft Corporation,,,0
4/7/2025 10:11,MGLNDD_3.15.22.167_6379,234.71.248.255,56670,info,3,"Criminal IP, CINS Army, Guardpot",malicious,-1,US,AS8075 Microsoft Corporation,,,0
4/7/2025 10:11,Closed,234.71.248.255,56670,info,3,"Criminal IP, CINS Army, Guardpot",malicious,-1,US,AS8075 Microsoft Corporation,,,0
4/7/2025 10:53,NewConnect,208.237.174.233,60772,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 10:53,ping,208.237.174.233,60772,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 10:53,info server,208.237.174.233,60772,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 10:53,hello 3,208.237.174.233,60772,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 10:53,Closed,208.237.174.233,60772,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 10:57,NewConnect,188.46.218.236,49230,info,1,SOCRadar,malware,-1,CN,AS4811 China Telecom (Group),,,0
4/7/2025 10:57,info,188.46.218.236,49230,info,1,SOCRadar,malware,-1,CN,AS4811 China Telecom (Group),,,0
4/7/2025 10:57,Closed,188.46.218.236,49230,info,1,SOCRadar,malware,-1,CN,AS4811 China Telecom (Group),,,0
4/7/2025 10:57,NewConnect,182.13.67.254,44010,info,5,"ADMINUSLabs, CINS Army, Fortinet, GreyNoise, SOCRadar","malicious, malware",-1,CN,"AS38365 Beijing Baidu Netcom Science and Technology Co., Ltd.",,,0
4/7/2025 10:57,Closed,182.13.67.254,44010,info,5,"ADMINUSLabs, CINS Army, Fortinet, GreyNoise, SOCRadar","malicious, malware",-1,CN,"AS38365 Beijing Baidu Netcom Science and Technology Co., Ltd.",,,0
4/7/2025 10:57,info,182.13.67.254,44010,info,5,"ADMINUSLabs, CINS Army, Fortinet, GreyNoise, SOCRadar","malicious, malware",-1,CN,"AS38365 Beijing Baidu Netcom Science and Technology Co., Ltd.",,,0
4/7/2025 11:15,NewConnect,245.55.127.113,53282,info,0,,,0,US,AS8075 Microsoft Corporation,,,0
4/7/2025 11:15,info,245.55.127.113,53282,info,0,,,0,US,AS8075 Microsoft Corporation,,,0
4/7/2025 11:15,Closed,245.55.127.113,53282,info,0,,,0,US,AS8075 Microsoft Corporation,,,0
4/7/2025 12:12,info,188.124.72.13,42556,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 12:12,NewConnect,188.124.72.13,42556,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 12:12,Closed,188.124.72.13,42556,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 12:35,info,31.65.164.186,23905,info,1,SOCRadar,malware,0,CN,AS56046 China Mobile communications corporation,,,0
4/7/2025 12:35,NewConnect,31.65.164.186,23905,info,1,SOCRadar,malware,0,CN,AS56046 China Mobile communications corporation,,,0
4/7/2025 12:35,Closed,31.65.164.186,23905,info,1,SOCRadar,malware,0,CN,AS56046 China Mobile communications corporation,,,0
4/7/2025 17:24,NewConnect,173.177.130.214,42532,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 17:24,info,173.177.130.214,42532,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 17:24,Closed,173.177.130.214,42532,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 18:06,NewConnect,123.227.62.44,41722,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 18:06,info,123.227.62.44,41722,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 18:06,Closed,123.227.62.44,41722,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/7/2025 19:54,NewConnect,170.168.136.169,57036,info,1,SOCRadar,malware,0,CN,AS4837 CHINA UNICOM China169 Backbone,,,0
4/7/2025 19:54,info,170.168.136.169,57036,info,1,SOCRadar,malware,0,CN,AS4837 CHINA UNICOM China169 Backbone,,,0
4/7/2025 19:54,Closed,170.168.136.169,57036,info,1,SOCRadar,malware,0,CN,AS4837 CHINA UNICOM China169 Backbone,,,0
4/7/2025 23:42,Closed,127.198.200.32,35556,info,2,"Criminal IP, SOCRadar","malicious, malware",0,US,"AS14061 DigitalOcean, LLC",,,0
4/7/2025 23:42,QUIT,127.198.200.32,35556,info,2,"Criminal IP, SOCRadar","malicious, malware",0,US,"AS14061 DigitalOcean, LLC",,,0
4/7/2025 23:42,NONEXISTENT,127.198.200.32,35556,info,2,"Criminal IP, SOCRadar","malicious, malware",0,US,"AS14061 DigitalOcean, LLC",,,0
4/7/2025 23:42,PING,127.198.200.32,35556,info,2,"Criminal IP, SOCRadar","malicious, malware",0,US,"AS14061 DigitalOcean, LLC",,,0
4/7/2025 23:42,NewConnect,127.198.200.32,35556,info,2,"Criminal IP, SOCRadar","malicious, malware",0,US,"AS14061 DigitalOcean, LLC",,,0
4/7/2025 23:42,NewConnect,127.198.200.32,35552,info,2,"Criminal IP, SOCRadar","malicious, malware",0,US,"AS14061 DigitalOcean, LLC",,,0
4/7/2025 23:42,INFO,127.198.200.32,35556,info,2,"Criminal IP, SOCRadar","malicious, malware",0,US,"AS14061 DigitalOcean, LLC",,,0
4/7/2025 23:43,Closed,127.198.200.32,35552,info,2,"Criminal IP, SOCRadar","malicious, malware",0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 0:19,NewConnect,169.100.166.214,57864,info,1,SOCRadar,malware,0,CN,AS45090 Shenzhen Tencent Computer Systems Company Limited,,,0
4/8/2025 0:19,info,169.100.166.214,57864,info,1,SOCRadar,malware,0,CN,AS45090 Shenzhen Tencent Computer Systems Company Limited,,,0
4/8/2025 0:19,Closed,169.100.166.214,57864,info,1,SOCRadar,malware,0,CN,AS45090 Shenzhen Tencent Computer Systems Company Limited,,,0
4/8/2025 1:41,NewConnect,250.141.67.185,60840,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 1:41,info,250.141.67.185,60840,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 1:41,Closed,250.141.67.185,60840,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 1:42,NewConnect,73.112.171.108,36240,info,0,,,0,CN,AS4134 CHINANET-BACKBONE,,,0
4/8/2025 1:42,info,73.112.171.108,36240,info,0,,,0,CN,AS4134 CHINANET-BACKBONE,,,0
4/8/2025 1:42,Closed,73.112.171.108,36240,info,0,,,0,CN,AS4134 CHINANET-BACKBONE,,,0
4/8/2025 2:54,NewConnect,250.142.139.87,54714,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 2:54,hello 3,250.142.139.87,54714,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 2:54,ping,250.142.139.87,54714,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 2:54,info server,250.142.139.87,54714,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 2:54,Closed,250.142.139.87,54714,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 3:45,NewConnect,19.12.14.120,43938,info,1,SOCRadar,malware,0,CN,AS45090 Shenzhen Tencent Computer Systems Company Limited,,,0
4/8/2025 3:45,info,19.12.14.120,43938,info,1,SOCRadar,malware,0,CN,AS45090 Shenzhen Tencent Computer Systems Company Limited,,,0
4/8/2025 3:45,Closed,19.12.14.120,43938,info,1,SOCRadar,malware,0,CN,AS45090 Shenzhen Tencent Computer Systems Company Limited,,,0
4/8/2025 4:46,NewConnect,109.36.208.163,51590,info,3,"Criminal IP, CINS Army, SOCRadar","malicious, malware",0,KR,AS31898 Oracle Corporation,,,0
4/8/2025 4:46,info,109.36.208.163,51590,info,3,"Criminal IP, CINS Army, SOCRadar","malicious, malware",0,KR,AS31898 Oracle Corporation,,,0
4/8/2025 4:46,Closed,109.36.208.163,51590,info,3,"Criminal IP, CINS Army, SOCRadar","malicious, malware",0,KR,AS31898 Oracle Corporation,,,0
4/8/2025 6:49,NewConnect,118.105.75.249,45738,info,1,SOCRadar,malware,0,US,AS31898 Oracle Corporation,,,0
4/8/2025 6:49,Closed,118.105.75.249,45738,info,1,SOCRadar,malware,0,US,AS31898 Oracle Corporation,,,0
4/8/2025 6:49,info,118.105.75.249,45738,info,1,SOCRadar,malware,0,US,AS31898 Oracle Corporation,,,0
4/8/2025 7:29,NewConnect,188.129.234.182,35902,info,1,SOCRadar,malware,0,CN,"AS137718 Beijing Volcano Engine Technology Co., Ltd.",,,0
4/8/2025 7:29,info,188.129.234.182,35902,info,1,SOCRadar,malware,0,CN,"AS137718 Beijing Volcano Engine Technology Co., Ltd.",,,0
4/8/2025 7:29,Closed,188.129.234.182,35902,info,1,SOCRadar,malware,0,CN,"AS137718 Beijing Volcano Engine Technology Co., Ltd.",,,0
4/8/2025 12:16,NewConnect,14.184.61.45,56494,info,15,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, G-Data, Guardpot, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",-4,US,"AS398324 Censys, Inc.",,,0
4/8/2025 12:16,PING,14.184.61.45,56494,info,15,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, G-Data, Guardpot, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",-4,US,"AS398324 Censys, Inc.",,,0
4/8/2025 12:16,INFO,14.184.61.45,56494,info,15,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, G-Data, Guardpot, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",-4,US,"AS398324 Censys, Inc.",,,0
4/8/2025 12:16,NONEXISTENT,14.184.61.45,56494,info,15,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, G-Data, Guardpot, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",-4,US,"AS398324 Censys, Inc.",,,0
4/8/2025 12:16,QUIT,14.184.61.45,56494,info,15,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, G-Data, Guardpot, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",-4,US,"AS398324 Censys, Inc.",,,0
4/8/2025 12:16,Closed,14.184.61.45,56494,info,15,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, G-Data, Guardpot, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",-4,US,"AS398324 Censys, Inc.",,,0
4/8/2025 12:40,NewConnect,234.255.147.42,51258,info,0,,,-1,US,AS8075 Microsoft Corporation,,,0
4/8/2025 12:40,Closed,234.255.147.42,51258,info,0,,,-1,US,AS8075 Microsoft Corporation,,,0
4/8/2025 13:13,NewConnect,234.110.201.246,37178,info,1,Guardpot,malicious,0,US,AS8075 Microsoft Corporation,,,0
4/8/2025 13:13,info,234.110.201.246,37178,info,1,Guardpot,malicious,0,US,AS8075 Microsoft Corporation,,,0
4/8/2025 13:13,Closed,234.110.201.246,37178,info,1,Guardpot,malicious,0,US,AS8075 Microsoft Corporation,,,0
4/8/2025 14:38,NewConnect,245.44.65.145,58336,info,0,,,0,US,AS8075 Microsoft Corporation,,,0
4/8/2025 14:38,Closed,245.44.65.145,58336,info,0,,,0,US,AS8075 Microsoft Corporation,,,0
4/8/2025 17:03,info,185.103.54.252,11105,info,3,"BitDefender, G-Data, SOCRadar","phishing, malware",0,US,AS20001 Charter Communications Inc,,,0
4/8/2025 17:03,Closed,185.103.54.252,11105,info,3,"BitDefender, G-Data, SOCRadar","phishing, malware",0,US,AS20001 Charter Communications Inc,,,0
4/8/2025 17:03,NewConnect,185.103.54.252,11105,info,3,"BitDefender, G-Data, SOCRadar","phishing, malware",0,US,AS20001 Charter Communications Inc,,,0
4/8/2025 17:21,NewConnect,132.202.226.122,22388,info,13,"Criminal IP, alphaMountain.ai, BitDefender, CRDF, Cyble, CyRadar, Fortinet, G-Data, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",34,US,AS6939 Hurricane Electric LLC,,,0
4/8/2025 17:21,INFO,132.202.226.122,22388,info,13,"Criminal IP, alphaMountain.ai, BitDefender, CRDF, Cyble, CyRadar, Fortinet, G-Data, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",34,US,AS6939 Hurricane Electric LLC,,,0
4/8/2025 17:21,Closed,132.202.226.122,22388,info,13,"Criminal IP, alphaMountain.ai, BitDefender, CRDF, Cyble, CyRadar, Fortinet, G-Data, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",34,US,AS6939 Hurricane Electric LLC,,,0
4/8/2025 18:55,NewConnect,231.145.218.246,54084,info,1,SOCRadar,malware,0,CN,AS133774 Fuzhou,,,0
4/8/2025 18:55,info,231.145.218.246,54084,info,1,SOCRadar,malware,0,CN,AS133774 Fuzhou,,,0
4/8/2025 18:55,Closed,231.145.218.246,54084,info,1,SOCRadar,malware,0,CN,AS133774 Fuzhou,,,0
4/8/2025 20:18,NewConnect,173.177.186.146,58654,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 20:18,info,173.177.186.146,58654,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 20:18,Closed,173.177.186.146,58654,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/8/2025 21:29,NewConnect,98.31.253.60,4277,info,0,,,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,NewConnect,98.31.253.60,29317,info,0,,,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,Closed,98.31.253.60,29317,info,0,,,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,Closed,98.31.253.60,4277,info,0,,,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,NewConnect,135.242.91.41,59416,info,1,SOCRadar,malware,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,NewConnect,135.242.91.41,59422,info,1,SOCRadar,malware,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,PING,135.242.91.41,59422,info,1,SOCRadar,malware,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,INFO,135.242.91.41,59422,info,1,SOCRadar,malware,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,NONEXISTENT,135.242.91.41,59422,info,1,SOCRadar,malware,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,Closed,135.242.91.41,59422,info,1,SOCRadar,malware,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,QUIT,135.242.91.41,59422,info,1,SOCRadar,malware,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,info,98.31.253.60,4277,info,0,,,0,US,"AS14061 DigitalOcean, LLC",,,0
4/8/2025 21:29,Closed,135.242.91.41,59416,info,1,SOCRadar,malware,0,US,"AS14061 DigitalOcean, LLC",,,0
4/9/2025 0:24,NewConnect,123.227.68.192,42466,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 0:24,hello 3,123.227.68.192,42466,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 0:24,ping,123.227.68.192,42466,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 0:24,info server,123.227.68.192,42466,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 0:24,Closed,123.227.68.192,42466,info,1,SOCRadar,malware,0,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 1:53,NewConnect,231.145.218.246,51096,info,1,SOCRadar,malware,0,CN,AS133774 Fuzhou,,,0
4/9/2025 1:53,info,231.145.218.246,51096,info,1,SOCRadar,malware,0,CN,AS133774 Fuzhou,,,0
4/9/2025 1:53,Closed,231.145.218.246,51096,info,1,SOCRadar,malware,0,CN,AS133774 Fuzhou,,,0
4/9/2025 8:23,NewConnect,91.216.17.102,38492,info,0,,,0,VN,AS45899 VNPT Corp,,,0
4/9/2025 8:23,GET / HTTP/1.1,91.216.17.102,38492,info,0,,,0,VN,AS45899 VNPT Corp,,,0
4/9/2025 8:23,NewConnect,91.216.17.102,50834,info,0,,,0,VN,AS45899 VNPT Corp,,,0
4/9/2025 8:23,Closed,91.216.17.102,38492,info,0,,,0,VN,AS45899 VNPT Corp,,,0
4/9/2025 8:23,Closed,91.216.17.102,50834,info,0,,,0,VN,AS45899 VNPT Corp,,,0
4/9/2025 8:23,"������� 4$�?]�r��?�[4q�����*y ��2_���T�2e�Ӊ�Cܑ�%/���.�� ��&�/�0�+�,̨̩�� ��",91.216.17.102,50834,info,0,,,0,VN,AS45899 VNPT Corp,,,0
4/9/2025 9:25,NewConnect,128.255.120.167,50006,info,7,"Criminal IP, ArcSight Threat Intelligence, CINS Army, CyRadar, Fortinet, Lionic, SOCRadar","malicious, malware",-54,US,"AS10439 CariNet, Inc.",,,1
4/9/2025 9:25,PING,128.255.120.167,50006,info,7,"Criminal IP, ArcSight Threat Intelligence, CINS Army, CyRadar, Fortinet, Lionic, SOCRadar","malicious, malware",-54,US,"AS10439 CariNet, Inc.",,,1
4/9/2025 9:25,INFO,128.255.120.167,50006,info,7,"Criminal IP, ArcSight Threat Intelligence, CINS Army, CyRadar, Fortinet, Lionic, SOCRadar","malicious, malware",-54,US,"AS10439 CariNet, Inc.",,,1
4/9/2025 9:25,NONEXISTENT,128.255.120.167,50006,info,7,"Criminal IP, ArcSight Threat Intelligence, CINS Army, CyRadar, Fortinet, Lionic, SOCRadar","malicious, malware",-54,US,"AS10439 CariNet, Inc.",,,1
4/9/2025 9:25,QUIT,128.255.120.167,50006,info,7,"Criminal IP, ArcSight Threat Intelligence, CINS Army, CyRadar, Fortinet, Lionic, SOCRadar","malicious, malware",-54,US,"AS10439 CariNet, Inc.",,,1
4/9/2025 9:25,Closed,128.255.120.167,50006,info,7,"Criminal IP, ArcSight Threat Intelligence, CINS Army, CyRadar, Fortinet, Lionic, SOCRadar","malicious, malware",-54,US,"AS10439 CariNet, Inc.",,,1
4/9/2025 11:55,NewConnect,102.68.248.139,57792,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,"$w�[�H%� 1!c�_��$���p煛ওp� ��v�_WG<T�$#e�=��,4��b§�",102.68.248.139,57792,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,Closed,102.68.248.139,57792,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,NewConnect,102.68.248.139,57800,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,Closed,102.68.248.139,57800,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,NewConnect,102.68.248.139,39628,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,info,102.68.248.139,39628,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,NewConnect,102.68.248.139,57172,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,Closed,102.68.248.139,57168,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,ping,102.68.248.139,57168,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,Closed,102.68.248.139,57172,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,Closed,102.68.248.139,39628,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,info all,102.68.248.139,57172,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 11:55,NewConnect,102.68.248.139,57168,info,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Lionic, SOCRadar","malicious, phishing, malware",-2,BR,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,,,0
4/9/2025 12:40,Closed,234.147.235.178,41990,info,0,,,0,US,AS8075 Microsoft Corporation,,,0
4/9/2025 12:40,MGLNDD_3.15.22.167_6379,234.147.235.178,41990,info,0,,,0,US,AS8075 Microsoft Corporation,,,0
4/9/2025 12:40,NewConnect,234.147.235.178,41990,info,0,,,0,US,AS8075 Microsoft Corporation,,,0
4/9/2025 12:53,ping,216.164.68.72,37394,info,4,"Criminal IP, Cluster25, GreyNoise, SOCRadar","malicious, malware",-1,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 12:53,NewConnect,216.164.68.72,37394,info,4,"Criminal IP, Cluster25, GreyNoise, SOCRadar","malicious, malware",-1,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 12:53,info server,216.164.68.72,37394,info,4,"Criminal IP, Cluster25, GreyNoise, SOCRadar","malicious, malware",-1,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 12:53,hello 3,216.164.68.72,37394,info,4,"Criminal IP, Cluster25, GreyNoise, SOCRadar","malicious, malware",-1,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 12:53,Closed,216.164.68.72,37394,info,4,"Criminal IP, Cluster25, GreyNoise, SOCRadar","malicious, malware",-1,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
4/9/2025 12:53,NewConnect,216.164.68.72,59718,info,4,"Criminal IP, Cluster25, GreyNoise, SOCRadar","malicious, malware",-1,CN,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",,,0
